setting,regime,metric,seed,N,T,reject,statistic,product_mean,cluster_se
"ladder: short {8,16,32}",smooth,typeI,70721,120,100,1,1.8722312454711232,0.008533913327372399,0.004558151322394444
"ladder: short {8,16,32}",smooth,typeI,70722,120,100,0,0.8690738395823765,0.003439029718007198,0.003957120282966731
"ladder: short {8,16,32}",smooth,typeI,70723,120,100,0,1.1761882313203367,0.0047361502093475364,0.004026694098129976
"ladder: short {8,16,32}",smooth,typeI,70724,120,100,0,-0.02808151444843725,-0.00011468517682938758,0.004084009679747519
"ladder: short {8,16,32}",smooth,typeI,70725,120,100,0,1.342417305261068,0.006017864838542426,0.0044828570184232645
"ladder: short {8,16,32}",smooth,typeI,70726,120,100,0,0.6814000707491673,0.002892311759336599,0.004244660198166164
"ladder: short {8,16,32}",smooth,typeI,70727,120,100,0,1.3384105750503952,0.005947121308326419,0.004443420740382667
"ladder: short {8,16,32}",smooth,typeI,70728,120,100,0,-1.1163542678802476,-0.004382951250338563,0.0039261293448189915
"ladder: short {8,16,32}",smooth,typeI,70729,120,100,0,1.206367713443103,0.005151441498978199,0.004270208363149433
"ladder: short {8,16,32}",smooth,typeI,70730,120,100,1,1.7598077256720237,0.00680305305802057,0.003865793381161947
"ladder: short {8,16,32}",smooth,typeI,70731,120,100,0,-0.39127766234231975,-0.0016628594349084374,0.004249819488682285
"ladder: short {8,16,32}",smooth,typeI,70732,120,100,1,2.5115425002805347,0.010393369034653993,0.0041382413530701035
"ladder: short {8,16,32}",smooth,typeI,70733,120,100,0,0.6086014906334342,0.0022791234276040902,0.0037448535087089116
"ladder: short {8,16,32}",smooth,typeI,70734,120,100,0,0.20796241507298768,0.001075965817509439,0.005173847481679859
"ladder: short {8,16,32}",smooth,typeI,70735,120,100,0,-0.302595842646472,-0.0014744237181701782,0.004872584187789959
"ladder: short {8,16,32}",smooth,typeI,70736,120,100,0,1.0648403394110664,0.004889222738230892,0.004591507813213561
"ladder: short {8,16,32}",smooth,typeI,70737,120,100,0,1.238438794392097,0.005674419378454747,0.004581913457612659
"ladder: short {8,16,32}",smooth,typeI,70738,120,100,1,2.096613200948724,0.009303301170908716,0.004437299720663278
"ladder: short {8,16,32}",smooth,typeI,70739,120,100,0,0.09788458595057516,0.00043129301756004247,0.0044061382430305735
"ladder: short {8,16,32}",smooth,typeI,70740,120,100,0,0.8274900506358416,0.0036565188206553793,0.004418806990906679
"ladder: short {8,16,32}",smooth,typeI,70741,120,100,0,0.7931888961412402,0.003305994682163515,0.004167979025231876
"ladder: short {8,16,32}",smooth,typeI,70742,120,100,0,0.5996383283570446,0.002336864257002676,0.0038971228930703527
"ladder: short {8,16,32}",smooth,typeI,70743,120,100,0,0.4739650425175708,0.00212523784262708,0.004483954832066107
"ladder: short {8,16,32}",smooth,typeI,70744,120,100,0,0.9064761608077323,0.003712540030626239,0.00409557381775833
"ladder: short {8,16,32}",smooth,typeI,70745,120,100,0,0.16554106354509823,0.0007856275333366651,0.004745816636140174
"ladder: short {8,16,32}",smooth,typeI,70746,120,100,0,-0.4454148714987884,-0.001993723907523488,0.004476105390946541
"ladder: short {8,16,32}",smooth,typeI,70747,120,100,0,1.4962651174766453,0.0055998780635920795,0.003742570750453577
"ladder: short {8,16,32}",smooth,typeI,70748,120,100,1,3.730711572509747,0.015809675262419824,0.004237710408629697
"ladder: short {8,16,32}",smooth,typeI,70749,120,100,0,0.28631484475726754,0.0012303342105279608,0.004297137340437291
"ladder: short {8,16,32}",smooth,typeI,70750,120,100,0,-0.6241047970821862,-0.0028318765338920275,0.0045375016297448945
"ladder: short {8,16,32}",smooth,typeI,70751,120,100,0,-0.9514905770951525,-0.004162103753099382,0.004374298446345156
"ladder: short {8,16,32}",smooth,typeI,70752,120,100,0,-0.11716123961336043,-0.000494715504022488,0.004222518519393279
"ladder: short {8,16,32}",smooth,typeI,70753,120,100,0,-0.7570184892589477,-0.0033061329114487253,0.004367308009458433
"ladder: short {8,16,32}",smooth,typeI,70754,120,100,0,0.5267099001283654,0.002141824980951674,0.004066422484995414
"ladder: short {8,16,32}",smooth,typeI,70755,120,100,0,0.07607722034954963,0.00030363489088626065,0.00399114070534069
"ladder: short {8,16,32}",smooth,typeI,70756,120,100,0,0.4320780722807184,0.0016191652362783741,0.0037473904374078315
"ladder: short {8,16,32}",smooth,typeI,70757,120,100,0,1.1446603970741729,0.004798857754488963,0.0041923855903070965
"ladder: short {8,16,32}",smooth,typeI,70758,120,100,0,1.157400789843669,0.005120533203069981,0.0044241659829535925
"ladder: short {8,16,32}",smooth,typeI,70759,120,100,1,2.4542071823278904,0.01043341944862138,0.004251238250686302
"ladder: short {8,16,32}",smooth,typeI,70760,120,100,0,-0.5101380917601555,-0.002131054415891381,0.0041774069615905275
"ladder: short {8,16,32}",smooth,typeI,70761,120,100,1,1.9718927026778883,0.008297808266130994,0.0042080424836819594
"ladder: short {8,16,32}",smooth,typeI,70762,120,100,0,-0.13214768724164414,-0.0005862154995462599,0.004436063254548762
"ladder: short {8,16,32}",smooth,typeI,70763,120,100,0,0.7308323891568506,0.0027970763338542354,0.003827247362532983
"ladder: short {8,16,32}",smooth,typeI,70764,120,100,1,2.3329098019280115,0.01115114291708225,0.00477992887160339
"ladder: short {8,16,32}",smooth,typeI,70765,120,100,0,0.9918223058982579,0.004180949616940332,0.004215422048966518
"ladder: short {8,16,32}",smooth,typeI,70766,120,100,0,0.17350316312714917,0.000720992370377175,0.004155499861687286
"ladder: short {8,16,32}",smooth,typeI,70767,120,100,0,1.1821562677028503,0.004761265063327731,0.004027610556580438
"ladder: short {8,16,32}",smooth,typeI,70768,120,100,0,0.9361716114483062,0.004264055061506349,0.004554779283372664
"ladder: short {8,16,32}",smooth,typeI,70769,120,100,0,-0.5058546981539084,-0.0024022768816666764,0.004748946467105409
"ladder: short {8,16,32}",smooth,typeI,70770,120,100,1,1.9332894340084859,0.008787104686381945,0.004545157352959171
"ladder: short {8,16,32}",smooth,typeI,70771,120,100,0,-0.4667973337031639,-0.0019408066645705154,0.004157707262751146
"ladder: short {8,16,32}",smooth,typeI,70772,120,100,0,-0.30284103093000786,-0.001277410577954935,0.004218089517236414
"ladder: short {8,16,32}",smooth,typeI,70773,120,100,1,1.8798505097634468,0.007019819405473026,0.003734243424684004
"ladder: short {8,16,32}",smooth,typeI,70774,120,100,0,0.7022242294612715,0.0028047638689768124,0.003994114345966893
"ladder: short {8,16,32}",smooth,typeI,70775,120,100,0,0.45769565923411226,0.0020838237033683365,0.0045528587858039
"ladder: short {8,16,32}",smooth,typeI,70776,120,100,0,0.6900243305943522,0.0029307609450615574,0.004247329862321155
"ladder: short {8,16,32}",smooth,typeI,70777,120,100,0,0.24851309687533837,0.00119204930789484,0.004796726300879054
"ladder: short {8,16,32}",smooth,typeI,70778,120,100,0,0.7336166414615037,0.0029695734894584496,0.004047854590024695
"ladder: short {8,16,32}",smooth,typeI,70779,120,100,1,1.6543710359413306,0.006595351536806869,0.003986621739333183
"ladder: short {8,16,32}",smooth,typeI,70780,120,100,0,0.4648323530689607,0.0018026926450273354,0.0038781565722037737
"ladder: short {8,16,32}",smooth,typeI,70781,120,100,0,1.4894774663279848,0.006695160906074885,0.004494972940128119
"ladder: short {8,16,32}",smooth,typeI,70782,120,100,0,-1.6370246717773176,-0.007591479413914205,0.004637364081796113
"ladder: short {8,16,32}",smooth,typeI,70783,120,100,0,1.3225574192059397,0.005754004232446465,0.004350664968407311
"ladder: short {8,16,32}",smooth,typeI,70784,120,100,0,-0.4404935318615571,-0.0019163894623008657,0.004350550742940689
"ladder: short {8,16,32}",smooth,typeI,70785,120,100,0,0.8094273617199612,0.0032449780787123642,0.004008979968032058
"ladder: short {8,16,32}",smooth,typeI,70786,120,100,0,1.062182736748562,0.004847428466351581,0.0045636483240068465
"ladder: short {8,16,32}",smooth,typeI,70787,120,100,0,-1.6002172766405343,-0.0067344140299004625,0.004208437271742599
"ladder: short {8,16,32}",smooth,typeI,70788,120,100,0,-0.023546778051358637,-0.00010898407783889841,0.004628407232666385
"ladder: short {8,16,32}",smooth,typeI,70789,120,100,0,-1.0628027400866558,-0.00481865390421491,0.00453391181868991
"ladder: short {8,16,32}",smooth,typeI,70790,120,100,0,0.4353018214029036,0.0017844490819292377,0.004099337503753745
"ladder: short {8,16,32}",smooth,typeI,70791,120,100,0,1.5529787077273374,0.007329830103999449,0.004719852286143755
"ladder: short {8,16,32}",smooth,typeI,70792,120,100,0,-1.1924866246110555,-0.005007807066841327,0.0041994660262748736
"ladder: short {8,16,32}",smooth,typeI,70793,120,100,0,0.3541860686737853,0.0015763631138590152,0.004450663798724638
"ladder: short {8,16,32}",smooth,typeI,70794,120,100,0,-1.0725577512372588,-0.004184730602762111,0.00390163662323523
"ladder: short {8,16,32}",smooth,typeI,70795,120,100,0,1.3180369376791858,0.005275315542785197,0.00400240341676162
"ladder: short {8,16,32}",smooth,typeI,70796,120,100,0,0.12066787819580028,0.0005482429089399922,0.004543403904478972
"ladder: short {8,16,32}",smooth,typeI,70797,120,100,0,0.6456991262173478,0.0027878641885710617,0.004317590152092977
"ladder: short {8,16,32}",smooth,typeI,70798,120,100,0,0.17166479271599078,0.0006407204116058593,0.0037323926558772776
"ladder: short {8,16,32}",smooth,typeI,70799,120,100,0,-1.3427700775799252,-0.005539545010598811,0.004125460570720144
"ladder: short {8,16,32}",smooth,typeI,70800,120,100,0,-0.8313591795960052,-0.0037217074056636575,0.004476654010691506
"ladder: short {8,16,32}",smooth,typeI,70801,120,100,0,-1.797114479194371,-0.0076205915996986565,0.004240459741393266
"ladder: short {8,16,32}",smooth,typeI,70802,120,100,0,1.1066860660541196,0.004884093297153662,0.004413259954169168
"ladder: short {8,16,32}",smooth,typeI,70803,120,100,0,-0.4795931291632545,-0.002065660799331384,0.0043071109107324776
"ladder: short {8,16,32}",smooth,typeI,70804,120,100,0,1.4348968116384102,0.006934568500166593,0.004832799434719271
"ladder: short {8,16,32}",smooth,typeI,70805,120,100,0,-0.5013170791335739,-0.001976583687314165,0.003942781464238747
"ladder: short {8,16,32}",smooth,typeI,70806,120,100,0,0.9019876696635644,0.0038772739846456676,0.004298588678148855
"ladder: short {8,16,32}",smooth,typeI,70807,120,100,0,-0.4423392141524102,-0.002086773658202144,0.004717586846105702
"ladder: short {8,16,32}",smooth,typeI,70808,120,100,0,0.2524633596253294,0.0010503933988445073,0.004160577599867771
"ladder: short {8,16,32}",smooth,typeI,70809,120,100,0,0.5839072325400437,0.0022959487037148463,0.003932043612008851
"ladder: short {8,16,32}",smooth,typeI,70810,120,100,0,0.659093021119657,0.002481307619213312,0.0037647305307498247
"ladder: short {8,16,32}",smooth,typeI,70811,120,100,1,1.6553613853655562,0.00732664853192333,0.00442601150219858
"ladder: short {8,16,32}",smooth,typeI,70812,120,100,1,2.321816115381516,0.008901865503670425,0.003834009698139978
"ladder: short {8,16,32}",smooth,typeI,70813,120,100,0,0.7755045894801309,0.002913766095989393,0.003757251904779405
"ladder: short {8,16,32}",smooth,typeI,70814,120,100,0,-1.930641456568694,-0.009071071877478853,0.004698475652543357
"ladder: short {8,16,32}",smooth,typeI,70815,120,100,0,0.7880298917354007,0.003481311629000806,0.004417740577497962
"ladder: short {8,16,32}",smooth,typeI,70816,120,100,0,-1.2009140042332211,-0.004478852396537526,0.0037295363204605603
"ladder: short {8,16,32}",smooth,typeI,70817,120,100,1,2.0956766561444065,0.009600437740207506,0.004581068225415194
"ladder: short {8,16,32}",smooth,typeI,70818,120,100,0,0.5335290634507216,0.002378621940412742,0.004458279976405519
"ladder: short {8,16,32}",smooth,typeI,70819,120,100,0,1.1941099246380935,0.004722585408506734,0.0039549000565739685
"ladder: short {8,16,32}",smooth,typeI,70820,120,100,0,1.0059541136712502,0.003363174521536353,0.0033432683219141853
"ladder: short {8,16,32}",smooth,typeI,70821,120,100,1,1.7863117716516306,0.007858818819652585,0.00439946651215666
"ladder: short {8,16,32}",smooth,typeI,70822,120,100,0,-0.9978141118834257,-0.004094380756794625,0.004103350221281466
"ladder: short {8,16,32}",smooth,typeI,70823,120,100,0,0.7485649027677213,0.003380221318828503,0.00451560219605618
"ladder: short {8,16,32}",smooth,typeI,70824,120,100,0,-0.29718703180074674,-0.001273304128901666,0.004284521168996939
"ladder: short {8,16,32}",smooth,typeI,70825,120,100,0,1.2289582909981709,0.005155609415356741,0.0041951052799109306
"ladder: short {8,16,32}",smooth,typeI,70826,120,100,0,-0.8869334228289688,-0.004354978234190044,0.0049101523542763505
"ladder: short {8,16,32}",smooth,typeI,70827,120,100,0,-0.7858080831219967,-0.0033212706564494142,0.004226567183241593
"ladder: short {8,16,32}",smooth,typeI,70828,120,100,0,0.2965036138083358,0.0013006852632590086,0.004386743374061505
"ladder: short {8,16,32}",smooth,typeI,70829,120,100,0,1.0589861236366638,0.0037265287751818265,0.003518959023168835
"ladder: short {8,16,32}",smooth,typeI,70830,120,100,0,-2.71822645198233,-0.011197140940912158,0.004119281869524293
"ladder: short {8,16,32}",smooth,typeI,70831,120,100,0,1.124842739065148,0.003865174144714139,0.0034361906873546315
"ladder: short {8,16,32}",smooth,typeI,70832,120,100,0,1.0820871234231852,0.00443024451622392,0.004094166190804332
"ladder: short {8,16,32}",smooth,typeI,70833,120,100,1,1.6848934646357525,0.0067478968064243715,0.004004939747263581
"ladder: short {8,16,32}",smooth,typeI,70834,120,100,0,-2.1040478252910964,-0.008620372779626349,0.004097042223093818
"ladder: short {8,16,32}",smooth,typeI,70835,120,100,0,0.6027668793895001,0.0026958343340253896,0.004472432753365296
"ladder: short {8,16,32}",smooth,typeI,70836,120,100,0,0.9554277404756648,0.0038387017822214707,0.004017783469747646
"ladder: short {8,16,32}",smooth,typeI,70837,120,100,0,1.3640390751245044,0.00551631109253535,0.0040441004903263795
"ladder: short {8,16,32}",smooth,typeI,70838,120,100,0,0.4227009570924257,0.0019809894666018807,0.004686503385817333
"ladder: short {8,16,32}",smooth,typeI,70839,120,100,1,1.6524385053300903,0.007367781699229591,0.004458732760985744
"ladder: short {8,16,32}",smooth,typeI,70840,120,100,0,-0.5892388320265805,-0.0027290745993908015,0.004631525369780267
"ladder: short {8,16,32}",smooth,typeI,70841,120,100,0,-0.21535361599629355,-0.0008553630138109777,0.003971899937011966
"ladder: short {8,16,32}",smooth,typeI,70842,120,100,0,-0.15335141311661815,-0.000637484576936868,0.004157017949694954
"ladder: short {8,16,32}",smooth,typeI,70843,120,100,0,-0.7256951555818347,-0.003303428051843887,0.00455208778291392
"ladder: short {8,16,32}",smooth,typeI,70844,120,100,0,0.0744939022419117,0.00031510455888468297,0.004229937611019644
"ladder: short {8,16,32}",smooth,typeI,70845,120,100,0,1.5691958244274375,0.006172031718023871,0.003933245055808059
"ladder: short {8,16,32}",smooth,typeI,70846,120,100,0,-1.6169620575152446,-0.006758083806914891,0.004179494364450277
"ladder: short {8,16,32}",smooth,typeI,70847,120,100,0,0.9622360339667824,0.004127254877251847,0.00428923333938908
"ladder: short {8,16,32}",smooth,typeI,70848,120,100,1,2.596176019449243,0.011443032401839387,0.004407648909825047
"ladder: short {8,16,32}",smooth,typeI,70849,120,100,0,1.254604723926314,0.004666803310845721,0.003719739948245096
"ladder: short {8,16,32}",smooth,typeI,70850,120,100,0,1.3162954753423965,0.005843543499315595,0.0044393858436652025
"ladder: short {8,16,32}",smooth,typeI,70851,120,100,0,0.17263763335965712,0.0007699942082835784,0.0044601758799568585
"ladder: short {8,16,32}",smooth,typeI,70852,120,100,0,0.5235887400660653,0.002300433008931891,0.004393587624977624
"ladder: short {8,16,32}",smooth,typeI,70853,120,100,0,-0.32324905461463305,-0.00134034578908327,0.004146480151910069
"ladder: short {8,16,32}",smooth,typeI,70854,120,100,0,0.138871045903409,0.0005638246998965026,0.004060059433041698
"ladder: short {8,16,32}",smooth,typeI,70855,120,100,0,-1.3703268977287661,-0.005385762399028512,0.003930275621061723
"ladder: short {8,16,32}",smooth,typeI,70856,120,100,0,0.1709155029007993,0.0007345395549623124,0.0042976765857725896
"ladder: short {8,16,32}",smooth,power,75707,120,100,1,3.6646669292443845,0.016047901821161805,0.00437908877696307
"ladder: short {8,16,32}",smooth,power,75708,120,100,1,5.009454115688123,0.02352551161817641,0.004696222597288892
