design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,power_ci_lower,power_ci_upper,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,radius,lower,coverage_failures,allowance_failures
eight_rare,0.125,estimated,8192,512,100,64,15616,absolute_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068809138245706745,6.5737955579802157e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.0052677482509660613,-0.13133230967926485,0,0
eight_rare,0.125,estimated,8192,512,100,64,15616,signed_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068809138245706745,6.5737955579802157e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.018925937827213111,-0.13972321063806845,0,0
eight_rare,0.125,estimated,8192,512,100,64,15616,signed_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068809138245706745,6.5737955579802157e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.0052677482509660613,-0.12606502106182141,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,absolute_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068639327124223352,6.5737955579802157e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.0094629689136065311,-0.13554451145405366,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,absolute_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068639327124223352,6.5737955579802157e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.0019074494340456391,-0.12798899197449282,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,signed_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068639327124223352,6.5737955579802157e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.0094629689136065311,-0.13027722283661022,0,0
eight_rare,0.125,estimated,8192,512,400,64,34816,signed_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068639327124223352,6.5737955579802157e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.0019074494340456391,-0.12272170335704934,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,absolute_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068375025541736302,6.5737955579802157e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.0047314844568032387,-0.13083945715549908,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,absolute_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068375025541736302,6.5737955579802157e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.00077189026849235054,-0.12687986296718823,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,signed_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068375025541736302,6.5737955579802157e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.0047314844568032387,-0.12557216853805564,0,0
eight_rare,0.125,estimated,8192,512,1600,64,111616,signed_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068375025541736302,6.5737955579802157e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.00077189026849235054,-0.12161257434974476,0,0
eight_rare,0.125,estimated,8192,8192,25,64,26176,absolute_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068252184176825015,6.5737955579802157e-06,0.0089512167911219229,0.0089512167911219229,0.0085186182890653536,0.03785187565442627,-0.039977874027865692,0,0
eight_rare,0.125,estimated,8192,8192,25,64,26176,absolute_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068252184176825015,6.5737955579802157e-06,0.0089512167911219229,0.0089512167911219229,0.0085186182890653536,0.016353558829693669,-0.018479557203133063,0,0
eight_rare,0.125,estimated,8192,8192,25,64,26176,signed_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068252184176825015,6.5737955579802157e-06,0.0085186182890653536,0.0089512167911219229,0.0085186182890653536,0.03785187565442627,-0.039545275525809123,0,0
eight_rare,0.125,estimated,8192,8192,25,64,26176,signed_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068252184176825015,6.5737955579802157e-06,0.0085186182890653536,0.0089512167911219229,0.0085186182890653536,0.016353558829693669,-0.018046958701076518,0,0
eight_rare,0.125,estimated,8192,8192,100,64,30976,absolute_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068809138245706745,6.5737955579802157e-06,0.0089512167911219229,0.0089512167911219229,0.0085186182890653536,0.018925937827213111,-0.020996240793764359,0,0
