n,replication,seed,condition,theta,weighted_mean,lower_bound,concentration_radius,bias_upper,envelope_failure_probability,alpha,p_one_sided,reject,effective_clusters,positive_if_bias_below,inference_status,unadjusted_lower_bound,unadjusted_p_one_sided,unadjusted_reject
512,150,202609056811150,shared_signal_alternative,0.25,0.23810820148586784,0.06991281093207091,0.16263983499724136,0.005555555556555556,0.0,0.05,0.0021879346241985577,True,512.0,0.07546836648862647,conditional_on_independence_bounds_and_bias_envelope,0.07546836648862647,0.001627144162290363,True
512,151,202609056811151,noise_free_null,0,0.008658086204761255,-0.006287760056124946,0.009390290704330645,0.005555555556555556,0.0,0.05,0.7210678175102259,False,512.0,-0.0007322044995693892,conditional_on_independence_bounds_and_bias_envelope,-0.0007322044995693892,0.07833473265216792,False
512,151,202609056811151,independent_noise_null,0,0.04155761824822009,-0.12663777230557685,0.16263983499724136,0.005555555556555556,0.0,0.05,0.8634731152540412,False,512.0,-0.12108221674902127,conditional_on_independence_bounds_and_bias_envelope,-0.12108221674902127,0.8223479214286056,False
512,151,202609056811151,shared_signal_alternative,0.25,0.2536494080246829,0.08545401747088598,0.16263983499724136,0.005555555556555556,0.0,0.05,0.000938923613477846,True,512.0,0.09100957302744153,conditional_on_independence_bounds_and_bias_envelope,0.09100957302744153,0.0006847446821593191,True
512,152,202609056811152,noise_free_null,0,0.005721127047711004,-0.009224719213175197,0.009390290704330645,0.005555555556555556,0.0,0.05,0.9990690768768623,False,512.0,-0.003669163656619641,conditional_on_independence_bounds_and_bias_envelope,-0.003669163656619641,0.32889770548164715,False
512,152,202609056811152,independent_noise_null,0,0.01072937070203151,-0.15746601985176542,0.16263983499724136,0.005555555556555556,0.0,0.05,0.9969729971636786,False,512.0,-0.15191046429520985,conditional_on_independence_bounds_and_bias_envelope,-0.15191046429520985,0.9870470214547974,False
512,152,202609056811152,shared_signal_alternative,0.25,0.2526114803459444,0.08441608979214746,0.16263983499724136,0.005555555556555556,0.0,0.05,0.000995194431675886,True,512.0,0.08997164534870301,conditional_on_independence_bounds_and_bias_envelope,0.08997164534870301,0.0007267308097984016,True
512,153,202609056811153,noise_free_null,0,0.005341117797014418,-0.009604728463871785,0.009390290704330645,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.0040491729073162275,conditional_on_independence_bounds_and_bias_envelope,-0.0040491729073162275,0.37938995589032215,False
512,153,202609056811153,independent_noise_null,0,0.01888104477964215,-0.14931434577415478,0.16263983499724136,0.005555555556555556,0.0,0.05,0.9800907029750775,False,512.0,-0.1437587902175992,conditional_on_independence_bounds_and_bias_envelope,-0.1437587902175992,0.960430223417703,False
512,153,202609056811153,shared_signal_alternative,0.25,0.273115163213253,0.10491977265945608,0.16263983499724136,0.005555555556555556,0.0,0.05,0.00030125259784378534,True,512.0,0.11047532821601164,conditional_on_independence_bounds_and_bias_envelope,0.11047532821601164,0.000214383399334497,True
512,154,202609056811154,noise_free_null,0,0.006576456399547294,-0.008369389861338908,0.009390290704330645,0.005555555556555556,0.0,0.05,0.965210691371504,False,512.0,-0.0028138343047833508,conditional_on_independence_bounds_and_bias_envelope,-0.0028138343047833508,0.230072216880959,False
512,154,202609056811154,independent_noise_null,0,0.026635363561632777,-0.14156002699216416,0.16263983499724136,0.005555555556555556,0.0,0.05,0.9509204721000558,False,512.0,-0.1360044714356086,conditional_on_independence_bounds_and_bias_envelope,-0.1360044714356086,0.9227966370302421,False
512,154,202609056811154,shared_signal_alternative,0.25,0.24078856623750572,0.07259317568370881,0.16263983499724136,0.005555555556555556,0.0,0.05,0.0018982975927905228,True,512.0,0.07814873124026436,conditional_on_independence_bounds_and_bias_envelope,0.07814873124026436,0.0014069905041745486,True
512,155,202609056811155,noise_free_null,0,0.005345540423837207,-0.009600305837048996,0.009390290704330645,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.004044750280493439,conditional_on_independence_bounds_and_bias_envelope,-0.004044750280493439,0.37878125443616734,False
512,155,202609056811155,independent_noise_null,0,-0.0031546333210329337,-0.17135002387482987,0.16263983499724136,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.1657944683182743,conditional_on_independence_bounds_and_bias_envelope,-0.1657944683182743,1.0,False
512,155,202609056811155,shared_signal_alternative,0.25,0.25856906501504867,0.09037367446125177,0.16263983499724136,0.005555555556555556,0.0,0.05,0.0007101914280486628,True,512.0,0.09592923001780733,conditional_on_independence_bounds_and_bias_envelope,0.09592923001780733,0.0005147368201886634,True
512,156,202609056811156,noise_free_null,0,0.008122466670972937,-0.006823379589913265,0.009390290704330645,0.005555555556555556,0.0,0.05,0.7994311320029235,False,512.0,-0.0012678240333577088,conditional_on_independence_bounds_and_bias_envelope,-0.0012678240333577088,0.10630878116163814,False
512,156,202609056811156,independent_noise_null,0,-0.013102267892878994,-0.18129765844667592,0.16263983499724136,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.17574210289012038,conditional_on_independence_bounds_and_bias_envelope,-0.17574210289012038,1.0,False
512,156,202609056811156,shared_signal_alternative,0.25,0.25025991515405566,0.08206452460025873,0.16263983499724136,0.005555555556555556,0.0,0.05,0.0011344513785887579,True,512.0,0.08762008015681429,conditional_on_independence_bounds_and_bias_envelope,0.08762008015681429,0.0008308768428810847,True
512,157,202609056811157,noise_free_null,0,0.007397221170614212,-0.007548625090271989,0.009390290704330645,0.005555555556555556,0.0,0.05,0.8911609356353488,False,512.0,-0.001993069533716433,conditional_on_independence_bounds_and_bias_envelope,-0.001993069533716433,0.15582655217399272,False
512,157,202609056811157,independent_noise_null,0,-0.009946727868197017,-0.17814211842199396,0.16263983499724136,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.1725865628654384,conditional_on_independence_bounds_and_bias_envelope,-0.1725865628654384,1.0,False
512,157,202609056811157,shared_signal_alternative,0.25,0.232126486915025,0.06393109636122807,0.16263983499724136,0.005555555556555556,0.0,0.05,0.002986163771770668,True,512.0,0.06948665191778362,conditional_on_independence_bounds_and_bias_envelope,0.06948665191778362,0.002237558128855689,True
512,158,202609056811158,noise_free_null,0,0.004601076322975641,-0.010344769937910562,0.009390290704330645,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.004789214381355005,conditional_on_independence_bounds_and_bias_envelope,-0.004789214381355005,0.48713042299324044,False
512,158,202609056811158,independent_noise_null,0,-0.027766074019995077,-0.19596146457379202,0.16263983499724136,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.19040590901723645,conditional_on_independence_bounds_and_bias_envelope,-0.19040590901723645,1.0,False
512,158,202609056811158,shared_signal_alternative,0.25,0.2598644538493567,0.09166906329555978,0.16263983499724136,0.005555555556555556,0.0,0.05,0.000659252795680098,True,512.0,0.09722461885211534,conditional_on_independence_bounds_and_bias_envelope,0.09722461885211534,0.0004770389694632744,True
512,159,202609056811159,noise_free_null,0,0.007526234523682333,-0.007419611737203868,0.009390290704330645,0.005555555556555556,0.0,0.05,0.8763935221125222,False,512.0,-0.0018640561806483114,conditional_on_independence_bounds_and_bias_envelope,-0.0018640561806483114,0.14596002969904248,False
512,159,202609056811159,independent_noise_null,0,-0.0025432501796273242,-0.17073864073342426,0.16263983499724136,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.1651830851768687,conditional_on_independence_bounds_and_bias_envelope,-0.1651830851768687,1.0,False
512,159,202609056811159,shared_signal_alternative,0.25,0.2770470224874593,0.1088516319336624,0.16263983499724136,0.005555555556555556,0.0,0.05,0.00023696507080980553,True,512.0,0.11440718749021796,conditional_on_independence_bounds_and_bias_envelope,0.11440718749021796,0.0001678015321730515,True
512,160,202609056811160,noise_free_null,0,0.0027327891696113677,-0.012213057091274834,0.009390290704330645,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.006657501534719278,conditional_on_independence_bounds_and_bias_envelope,-0.006657501534719278,0.7759079035965767,False
512,160,202609056811160,independent_noise_null,0,-0.02965189069740042,-0.19784728125119735,0.16263983499724136,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.19229172569464179,conditional_on_independence_bounds_and_bias_envelope,-0.19229172569464179,1.0,False
512,160,202609056811160,shared_signal_alternative,0.25,0.23659811936633424,0.06840272881253733,0.16263983499724136,0.005555555556555556,0.0,0.05,0.002368466195754769,True,512.0,0.07395828436909288,conditional_on_independence_bounds_and_bias_envelope,0.07395828436909288,0.0017647538713942566,True
512,161,202609056811161,noise_free_null,0,0.002155255843054855,-0.012790590417831347,0.009390290704330645,0.005555555556555556,0.0,0.05,1.0,False,512.0,-0.00723503486127579,conditional_on_independence_bounds_and_bias_envelope,-0.00723503486127579,0.8540095257582913,False
512,161,202609056811161,independent_noise_null,0,0.03290531569906937,-0.13529007485472755,0.16263983499724136,0.005555555556555556,0.0,0.05,0.918774836664595,False,512.0,-0.129734519298172,conditional_on_independence_bounds_and_bias_envelope,-0.129734519298172,0.8845947612761105,False
512,161,202609056811161,shared_signal_alternative,0.25,0.27358517043636804,0.10538977988257112,0.16263983499724136,0.005555555556555556,0.0,0.05,0.0002927853881179364,True,512.0,0.11094533543912667,conditional_on_independence_bounds_and_bias_envelope,0.11094533543912667,0.0002082345993536173,True
512,162,202609056811162,noise_free_null,0,0.0064470705053955865,-0.008498775755490616,0.009390290704330645,0.005555555556555556,0.0,0.05,0.9733589165567219,False,512.0,-0.002943220198935059,conditional_on_independence_bounds_and_bias_envelope,-0.002943220198935059,0.2436277061309709,False
512,162,202609056811162,independent_noise_null,0,0.06594290114400049,-0.10225248940979642,0.16263983499724136,0.005555555556555556,0.0,0.05,0.6616679605885106,False,512.0,-0.09669693385324087,conditional_on_independence_bounds_and_bias_envelope,-0.09669693385324087,0.6111112847381289,False
